6798,"Riboflavin, Chicken, skin, braised, from drumsticks and thighs, non-enhanced (CO1,CT1,IN1) - 14B-03-03-B2",43
6799,"Niacin, Chicken, skin, braised, from drumsticks and thighs, non-enhanced (CO1,CT1,IN1) - 14B-03-03-B3",27
6800,"Vitamin B6, Chicken, skin, braised, from drumsticks and thighs, non-enhanced (CO1,CT1,IN1) - 14B-03-03-B6",159
6801,"Cholesterol-WT, Chicken, skin, braised, from drumsticks and thighs, non-enhanced (CO1,CT1,IN1) - 14B-03-03-Choles",212
6802,"Cholesterol,  Chicken, skin, braised, from drumsticks and thighs, non-enhanced (CO1,CT1,IN1) - 14B-03-03-chTTU",45
6803,"FA, Chicken, skin, braised, from drumsticks and thighs, non-enhanced (CO1,CT1,IN1) - 14B-03-03-FattyAcids",210
6804,"Minerals, Chicken, skin, braised, from drumsticks and thighs, non-enhanced (CO1,CT1,IN1) - 14B-03-03-Min",12
6805,"Selenium, Chicken, skin, braised, from drumsticks and thighs, non-enhanced (CO1,CT1,IN1) - 14B-03-03-Se",218
6806,"Proximates, Chicken, skin, braised, from drumsticks and thighs, non-enhanced (CO1,CT1,IN1) - 14B-03-03-prox",288
6807,"Chicken, dark meat, lean only, drumstick, raw, non-enhanced (National) - 14B-04-01",45
6808,"Meaures & comp, raw, rep 1, Chicken, drumstick, non-enhanced (MO1)",16
6809,"Meaures & comp, raw, rep 5, Chicken, drumstick, non-enhanced (FL1)",77
6810,"Meaures & comp, raw, rep 4, Chicken, drumstick, non-enhanced (IN1)",270
6811,"Meaures & comp, raw, rep 3, Chicken, drumstick, non-enhanced (CT1)",170
6812,"Meaures & comp, raw, rep 2, Chicken, drumstick, non-enhanced (FL1)",4
6813,"Meaures & comp, raw, rep 5, Chicken, drumstick, non-enhanced (CO1)",256
6814,"Meaures & comp, raw, rep 2, Chicken, drumstick, non-enhanced (CA2)",164
6815,"Meaures & comp, raw, rep 1, Chicken, drumstick, non-enhanced (CO1)",257
6816,"Meaures & comp, raw, rep 3, Chicken, drumstick, non-enhanced (AL1)",265
6817,"Meaures & comp, raw, rep 4, Chicken, drumstick, non-enhanced (AL1)",234
6818,"Meaures & comp, raw, rep 2, Chicken, drumstick, non-enhanced (NY1)",209
6819,"Meaures & comp, raw, rep 3, Chicken, drumstick, non-enhanced (NC1)",0
6820,"Meaures & comp, raw, rep 5, Chicken, drumstick, non-enhanced (IN1)",164
6821,"Meaures & comp, raw, rep 2, Chicken, drumstick, non-enhanced (MO1)",68
6822,"Meaures & comp, raw, rep 5, Chicken, drumstick, non-enhanced (MO1)",92
6823,"Meaures & comp, raw, rep 1, Chicken, drumstick, non-enhanced (IN1)",259
6824,"Meaures & comp, raw, rep 4, Chicken, drumstick, non-enhanced (CT1)",108
6825,"Meaures & comp, raw, rep 3, Chicken, drumstick, non-enhanced (FL1)",128
6826,"Meaures & comp, raw, rep 1, Chicken, drumstick, non-enhanced (CT1)",289
6827,"Meaures & comp, raw, rep 3, Chicken, drumstick, non-enhanced (CA2)",228
6828,"Meaures & comp, raw, rep 5, Chicken, drumstick, non-enhanced (AL1)",261
6829,"Meaures & comp, raw, rep 3, Chicken, drumstick, non-enhanced (CA1)",179
6830,"Meaures & comp, raw, rep 3, Chicken, drumstick, non-enhanced (NY1)",268
6831,"Meaures & comp, raw, rep 1, Chicken, drumstick, non-enhanced (NC1)",209
6832,"Meaures & comp, raw, rep 4, Chicken, drumstick, non-enhanced (NC1)",208
6833,"Meaures & comp, raw, rep 3, Chicken, drumstick, non-enhanced (MO1)",236
6834,"Meaures & comp, raw, rep 2, Chicken, drumstick, non-enhanced (IN1)",119
6835,"Meaures & comp, raw, rep 5, Chicken, drumstick, non-enhanced (CT1)",242
6836,"Meaures & comp, raw, rep 2, Chicken, drumstick, non-enhanced (CO1)",117
6837,"Meaures & comp, raw, rep 3, Chicken, drumstick, non-enhanced (CO1)",229
6838,"Meaures & comp, raw, rep 4, Chicken, drumstick, non-enhanced (CA2)",94
6839,"Meaures & comp, raw, rep 1, Chicken, drumstick, non-enhanced (CA1)",105
6840,"Meaures & comp, raw, rep 4, Chicken, drumstick, non-enhanced (CA1)",9
6841,"Meaures & comp, raw, rep 1, Chicken, drumstick, non-enhanced (AL1)",266
6842,"Meaures & comp, raw, rep 4, Chicken, drumstick, non-enhanced (NY1)",210
6843,"Meaures & comp, raw, rep 2, Chicken, drumstick, non-enhanced (NC1)",43
6844,"Meaures & comp, raw, rep 5, Chicken, drumstick, non-enhanced (NC1)",135
6845,"Meaures & comp, raw, rep 4, Chicken, drumstick, non-enhanced (MO1)",9
6846,"Meaures & comp, raw, rep 4, Chicken, drumstick, non-enhanced (FL1)",197
6847,"Meaures & comp, raw, rep 3, Chicken, drumstick, non-enhanced (IN1)",268
6848,"Meaures & comp, raw, rep 1, Chicken, drumstick, non-enhanced (FL1)",113
6849,"Meaures & comp, raw, rep 4, Chicken, drumstick, non-enhanced (CO1)",86
6850,"Meaures & comp, raw, rep 2, Chicken, drumstick, non-enhanced (CT1)",287
6851,"Meaures & comp, raw, rep 1, Chicken, drumstick, non-enhanced (CA2)",182
6852,"Meaures & comp, raw, rep 5, Chicken, drumstick, non-enhanced (CA2)",263
6853,"Meaures & comp, raw, rep 2, Chicken, drumstick, non-enhanced (CA1)",141
6854,"Meaures & comp, raw, rep 5, Chicken, drumstick, non-enhanced (CA1)",40
6855,"Meaures & comp, raw, rep 2, Chicken, drumstick, non-enhanced (AL1)",98
6856,"Meaures & comp, raw, rep 5, Chicken, drumstick, non-enhanced (NY1)",178
6857,"Meaures & comp, raw, rep 1, Chicken, drumstick, non-enhanced (NY1)",37
6858,"Pantothenic acid, Chicken, dark meat, lean only, drumstick, raw, non-enhanced (National) - 14B-04-01-B5",7
6859,"Carotenoids, Chicken, dark meat, lean only, drumstick, raw, non-enhanced (National) - 14B-04-01-Carot",58
6860,"Choline, Chicken, dark meat, lean only, drumstick, raw, non-enhanced (National) - 14B-04-01-Choline",253
6861,"Retinol, Chicken, dark meat, lean only, drumstick, raw, non-enhanced (National) - 14B-04-01-Retinol",103
6862,"Fat, Chicken, dark meat, lean only, drumstick, raw, non-enhanced (National) - 14B-04-01-TotalFat",137
6863,"Vitamin D, Chicken, dark meat, lean only, drumstick, raw, non-enhanced (National) - 14B-04-01-VitD",10
6864,"Vitamin E, Chicken, dark meat, lean only, drumstick, raw, non-enhanced (National) - 14B-04-01-VitE",214
6865,"Proximates, Chicken, dark meat, lean only, drumstick, raw, non-enhanced (National) - 14B-04-01-prox",41
6866,"Chicken, dark meat, lean only, drumstick, raw, non-enhanced (CO1,CT1,IN1) - 14B-04-03",200
6867,"Amino Acids, Chicken, dark meat, lean only, drumstick, raw, non-enhanced (CO1,CT1,IN1) - 14B-04-03-AminoAcids",4
6868,"Thiamin, Chicken, dark meat, lean only, drumstick, raw, non-enhanced (CO1,CT1,IN1) - 14B-04-03-B1",281
6869,"Vitamin B12, Chicken, dark meat, lean only, drumstick, raw, non-enhanced (CO1,CT1,IN1) - 14B-04-03-B12",194
6870,"Riboflavin, Chicken, dark meat, lean only, drumstick, raw, non-enhanced (CO1,CT1,IN1) - 14B-04-03-B2",219
6871,"Niacin, Chicken, dark meat, lean only, drumstick, raw, non-enhanced (CO1,CT1,IN1) - 14B-04-03-B3",78
6872,"Vitamin B6, Chicken, dark meat, lean only, drumstick, raw, non-enhanced (CO1,CT1,IN1) - 14B-04-03-B6",87
6873,"Cholesterol-WT, Chicken, dark meat, lean only, drumstick, raw, non-enhanced (CO1,CT1,IN1) - 14B-04-03-Choles",34
6874,"Cholesterol,  Chicken, dark meat, lean only, drumstick, raw, non-enhanced (CO1,CT1,IN1) - 14B-04-03-chTTU",124
6875,"FA, Chicken, dark meat, lean only, drumstick, raw, non-enhanced (CO1,CT1,IN1) - 14B-04-03-FattyAcids",205
6876,"Minerals, Chicken, dark meat, lean only, drumstick, raw, non-enhanced (CO1,CT1,IN1) - 14B-04-03-Min",186
6877,"Selenium, Chicken, dark meat, lean only, drumstick, raw, non-enhanced (CO1,CT1,IN1) - 14B-04-03-Se",204
6878,"Fat, Chicken, dark meat, lean only, drumstick, raw, non-enhanced (CO1,CT1,IN1) - 14B-04-03-TotalFat",140
6879,"Proximates, Chicken, dark meat, lean only, drumstick, raw, non-enhanced (CO1,CT1,IN1) - 14B-04-03-prox",98
6880,"Chicken, dark meat, lean only, drumstick, roasted, non-enhanced (National) - 14B-05-01",259
6881,"Meaures & comp, roasted, rep 1, Chicken, drumstick, non-enhanced (NC1)",51
6882,"Meaures & comp, roasted, rep 4, Chicken, drumstick, non-enhanced (NC1)",126
6883,"Meaures & comp, roasted, rep 5, Chicken, drumstick, non-enhanced (IN1)",225
6884,"Meaures & comp, roasted, rep 2, Chicken, drumstick, non-enhanced (MO1)",119
6885,"Meaures & comp, roasted, rep 5, Chicken, drumstick, non-enhanced (MO1)",60
6886,"Meaures & comp, roasted, rep 1, Chicken, drumstick, non-enhanced (IN1)",158
6887,"Meaures & comp, roasted, rep 4, Chicken, drumstick, non-enhanced (CT1)",242
6888,"Meaures & comp, roasted, rep 3, Chicken, drumstick, non-enhanced (FL1)",59
6889,"Meaures & comp, roasted, rep 2, Chicken, drumstick, non-enhanced (CO1)",138
6890,"Meaures & comp, roasted, rep 3, Chicken, drumstick, non-enhanced (CA2)",300
6891,"Meaures & comp, roasted, rep 1, Chicken, drumstick, non-enhanced (CO1)",292
6892,"Meaures & comp, roasted, rep 5, Chicken, drumstick, non-enhanced (AL1)",254
6893,"Meaures & comp, roasted, rep 3, Chicken, drumstick, non-enhanced (CA1)",171
6894,"Meaures & comp, roasted, rep 3, Chicken, drumstick, non-enhanced (NY1)",94
6895,"Meaures & comp, roasted, rep 2, Chicken, drumstick, non-enhanced (NC1)",242
6896,"Meaures & comp, roasted, rep 5, Chicken, drumstick, non-enhanced (NC1)",174
6897,"Meaures & comp, roasted, rep 3, Chicken, drumstick, non-enhanced (MO1)",119
6898,"Meaures & comp, roasted, rep 2, Chicken, drumstick, non-enhanced (IN1)",215
6899,"Meaures & comp, roasted, rep 5, Chicken, drumstick, non-enhanced (CT1)",200
6900,"Meaures & comp, roasted, rep 3, Chicken, drumstick, non-enhanced (CO1)",143
6901,"Meaures & comp, roasted, rep 1, Chicken, drumstick, non-enhanced (CT1)",246
6902,"Meaures & comp, roasted, rep 4, Chicken, drumstick, non-enhanced (CA2)",277
6903,"Meaures & comp, roasted, rep 1, Chicken, drumstick, non-enhanced (CA1)",167
6904,"Meaures & comp, roasted, rep 4, Chicken, drumstick, non-enhanced (CA1)",196
6905,"Meaures & comp, roasted, rep 5, Chicken, drumstick, non-enhanced (CA1)",53
6906,"Meaures & comp, roasted, rep 1, Chicken, drumstick, non-enhanced (AL1)",153
6907,"Meaures & comp, roasted, rep 4, Chicken, drumstick, non-enhanced (NY1)",21
6908,"Meaures & comp, roasted, rep 1, Chicken, drumstick, non-enhanced (NY1)",159
6909,"Meaures & comp, roasted, rep 4, Chicken, drumstick, non-enhanced (MO1)",215
6910,"Meaures & comp, roasted, rep 4, Chicken, drumstick, non-enhanced (FL1)",269
6911,"Meaures & comp, roasted, rep 3, Chicken, drumstick, non-enhanced (IN1)",254
6912,"Meaures & comp, roasted, rep 1, Chicken, drumstick, non-enhanced (FL1)",156
6913,"Meaures & comp, roasted, rep 4, Chicken, drumstick, non-enhanced (CO1)",126
6914,"Meaures & comp, roasted, rep 2, Chicken, drumstick, non-enhanced (CT1)",254
6915,"Meaures & comp, roasted, rep 1, Chicken, drumstick, non-enhanced (CA2)",290
6916,"Meaures & comp, roasted, rep 5, Chicken, drumstick, non-enhanced (CA2)",183
6917,"Meaures & comp, roasted, rep 2, Chicken, drumstick, non-enhanced (CA1)",172
6918,"Meaures & comp, roasted, rep 2, Chicken, drumstick, non-enhanced (AL1)",246
6919,"Meaures & comp, roasted, rep 3, Chicken, drumstick, non-enhanced (AL1)",83
6920,"Meaures & comp, roasted, rep 3, Chicken, drumstick, non-enhanced (NC1)",254
6921,"Meaures & comp, roasted, rep 1, Chicken, drumstick, non-enhanced (MO1)",77
6922,"Meaures & comp, roasted, rep 5, Chicken, drumstick, non-enhanced (FL1)",117
6923,"Meaures & comp, roasted, rep 4, Chicken, drumstick, non-enhanced (IN1)",62
6924,"Meaures & comp, roasted, rep 3, Chicken, drumstick, non-enhanced (CT1)",6
6925,"Meaures & comp, roasted, rep 2, Chicken, drumstick, non-enhanced (FL1)",61
6926,"Meaures & comp, roasted, rep 5, Chicken, drumstick, non-enhanced (CO1)",252
6927,"Meaures & comp, roasted, rep 2, Chicken, drumstick, non-enhanced (CA2)",144
6928,"Meaures & comp, roasted, rep 4, Chicken, drumstick, non-enhanced (AL1)",71
6929,"Meaures & comp, roasted, rep 2, Chicken, drumstick, non-enhanced (NY1)",191
6930,"Meaures & comp, roasted, rep 5, Chicken, drumstick, non-enhanced (NY1)",250
6931,"Pantothenic acid, Chicken, dark meat, lean only, drumstick, roasted, non-enhanced (National) - 14B-05-01-B5",99
6932,"Retinol, Chicken, dark meat, lean only, drumstick, roasted, non-enhanced (National) - 14B-05-01-Retinol",131
6933,"Fat, Chicken, dark meat, lean only, drumstick, roasted, non-enhanced (National) - 14B-05-01-TotalFat",279
6934,"Vitamin D, Chicken, dark meat, lean only, drumstick, roasted, non-enhanced (National) - 14B-05-01-VitD",206
6935,"Vitamin E, Chicken, dark meat, lean only, drumstick, roasted, non-enhanced (National) - 14B-05-01-VitE",140
6936,"Proximates, Chicken, dark meat, lean only, drumstick, roasted, non-enhanced (National) - 14B-05-01-prox",248
6937,"Chicken, dark meat, lean only, drumstick, roasted, non-enhanced (CO1,CT1,IN1) - 14B-05-03",251
6938,"Thiamin, Chicken, dark meat, lean only, drumstick, roasted, non-enhanced (CO1,CT1,IN1) - 14B-05-03-B1",75
6939,"Vitamin B12, Chicken, dark meat, lean only, drumstick, roasted, non-enhanced (CO1,CT1,IN1) - 14B-05-03-B12",91
6940,"Riboflavin, Chicken, dark meat, lean only, drumstick, roasted, non-enhanced (CO1,CT1,IN1) - 14B-05-03-B2",17
6941,"Niacin, Chicken, dark meat, lean only, drumstick, roasted, non-enhanced (CO1,CT1,IN1) - 14B-05-03-B3",147
6942,"Vitamin B6, Chicken, dark meat, lean only, drumstick, roasted, non-enhanced (CO1,CT1,IN1) - 14B-05-03-B6",17
6943,"Cholesterol-WT, Chicken, dark meat, lean only, drumstick, roasted, non-enhanced (CO1,CT1,IN1) - 14B-05-03-Choles",234
6944,"Cholesterol,  Chicken, dark meat, lean only, drumstick, roasted, non-enhanced (CO1,CT1,IN1) - 14B-05-03-chTTU",150
6945,"Cholesterol-Cov, Chicken, dark meat, lean only, drumstick, roasted, non-enhanced (CO1,CT1,IN1) - 14B-05-03-cov",199
6946,"FA, Chicken, dark meat, lean only, drumstick, roasted, non-enhanced (CO1,CT1,IN1) - 14B-05-03-FattyAcids",9
6947,"Minerals, Chicken, dark meat, lean only, drumstick, roasted, non-enhanced (CO1,CT1,IN1) - 14B-05-03-Min",44
6948,"Selenium, Chicken, dark meat, lean only, drumstick, roasted, non-enhanced (CO1,CT1,IN1) - 14B-05-03-Se",131
6949,"Fat, Chicken, dark meat, lean only, drumstick, roasted, non-enhanced (CO1,CT1,IN1) - 14B-05-03-TotalFat",259
6950,"Proximates, Chicken, dark meat, lean only, drumstick, roasted, non-enhanced (CO1,CT1,IN1) - 14B-05-03-prox",245
6951,"Chicken, dark meat, lean only, drumstick, braised, non-enhanced (National) - 14B-06-01",261
6952,"Meaures & comp, braised, rep 3, Chicken, drumstick, non-enhanced (NC1)",129
6953,"Meaures & comp, braised, rep 1, Chicken, drumstick, non-enhanced (MO1)",18
6954,"Meaures & comp, braised, rep 5, Chicken, drumstick, non-enhanced (FL1)",117
6955,"Meaures & comp, braised, rep 4, Chicken, drumstick, non-enhanced (IN1)",266
6956,"Meaures & comp, braised, rep 3, Chicken, drumstick, non-enhanced (CT1)",98
6957,"Meaures & comp, braised, rep 2, Chicken, drumstick, non-enhanced (FL1)",70
6958,"Meaures & comp, braised, rep 5, Chicken, drumstick, non-enhanced (CO1)",113
6959,"Meaures & comp, braised, rep 2, Chicken, drumstick, non-enhanced (CA2)",123
6960,"Meaures & comp, braised, rep 1, Chicken, drumstick, non-enhanced (CO1)",288
6961,"Meaures & comp, braised, rep 3, Chicken, drumstick, non-enhanced (CA1)",92
6962,"Meaures & comp, braised, rep 3, Chicken, drumstick, non-enhanced (AL1)",228
6963,"Meaures & comp, braised, rep 4, Chicken, drumstick, non-enhanced (AL1)",42
6964,"Meaures & comp, braised, rep 2, Chicken, drumstick, non-enhanced (NY1)",173
6965,"Meaures & comp, braised, rep 1, Chicken, drumstick, non-enhanced (NY1)",170
6966,"Meaures & comp, braised, rep 4, Chicken, drumstick, non-enhanced (MO1)",98
6967,"Meaures & comp, braised, rep 3, Chicken, drumstick, non-enhanced (IN1)",184
6968,"Meaures & comp, braised, rep 1, Chicken, drumstick, non-enhanced (FL1)",186
6969,"Meaures & comp, braised, rep 4, Chicken, drumstick, non-enhanced (CO1)",187
6970,"Meaures & comp, braised, rep 2, Chicken, drumstick, non-enhanced (CT1)",267
6971,"Meaures & comp, braised, rep 1, Chicken, drumstick, non-enhanced (CA2)",138
6972,"Meaures & comp, braised, rep 5, Chicken, drumstick, non-enhanced (CA2)",121
6973,"Meaures & comp, braised, rep 2, Chicken, drumstick, non-enhanced (CA1)",259
6974,"Meaures & comp, braised, rep 5, Chicken, drumstick, non-enhanced (CA1)",224
6975,"Meaures & comp, braised, rep 2, Chicken, drumstick, non-enhanced (AL1)",141
6976,"Meaures & comp, braised, rep 5, Chicken, drumstick, non-enhanced (NY1)",95
6977,"Meaures & comp, braised, rep 2, Chicken, drumstick, non-enhanced (NC1)",126
6978,"Meaures & comp, braised, rep 5, Chicken, drumstick, non-enhanced (NC1)",288
6979,"Meaures & comp, braised, rep 3, Chicken, drumstick, non-enhanced (MO1)",41
6980,"Meaures & comp, braised, rep 4, Chicken, drumstick, non-enhanced (FL1)",111
6981,"Meaures & comp, braised, rep 2, Chicken, drumstick, non-enhanced (IN1)",228
6982,"Meaures & comp, braised, rep 5, Chicken, drumstick, non-enhanced (CT1)",257
6983,"Meaures & comp, braised, rep 2, Chicken, drumstick, non-enhanced (CO1)",287
6984,"Meaures & comp, braised, rep 3, Chicken, drumstick, non-enhanced (CO1)",139
6985,"Meaures & comp, braised, rep 4, Chicken, drumstick, non-enhanced (CA2)",297
6986,"Meaures & comp, braised, rep 1, Chicken, drumstick, non-enhanced (CA1)",145
6987,"Meaures & comp, braised, rep 4, Chicken, drumstick, non-enhanced (CA1)",177
6988,"Meaures & comp, braised, rep 1, Chicken, drumstick, non-enhanced (AL1)",57
6989,"Meaures & comp, braised, rep 4, Chicken, drumstick, non-enhanced (NY1)",17
6990,"Meaures & comp, braised, rep 1, Chicken, drumstick, non-enhanced (NC1)",107
6991,"Meaures & comp, braised, rep 4, Chicken, drumstick, non-enhanced (NC1)",18
6992,"Meaures & comp, braised, rep 5, Chicken, drumstick, non-enhanced (IN1)",2
6993,"Meaures & comp, braised, rep 2, Chicken, drumstick, non-enhanced (MO1)",199
6994,"Meaures & comp, braised, rep 5, Chicken, drumstick, non-enhanced (MO1)",234
6995,"Meaures & comp, braised, rep 1, Chicken, drumstick, non-enhanced (IN1)",24
6996,"Meaures & comp, braised, rep 4, Chicken, drumstick, non-enhanced (CT1)",116
6997,"Meaures & comp, braised, rep 3, Chicken, drumstick, non-enhanced (FL1)",180
6998,"Meaures & comp, braised, rep 1, Chicken, drumstick, non-enhanced (CT1)",212
6999,"Meaures & comp, braised, rep 3, Chicken, drumstick, non-enhanced (CA2)",235
7000,"Meaures & comp, braised, rep 5, Chicken, drumstick, non-enhanced (AL1)",91
7001,"Meaures & comp, braised, rep 3, Chicken, drumstick, non-enhanced (NY1)",225
7002,"Pantothenic acid, Chicken, dark meat, lean only, drumstick, braised, non-enhanced (National) - 14B-06-01-B5",11
7003,"Retinol, Chicken, dark meat, lean only, drumstick, braised, non-enhanced (National) - 14B-06-01-Retinol",270
7004,"Fat, Chicken, dark meat, lean only, drumstick, braised, non-enhanced (National) - 14B-06-01-TotalFat",116
7005,"Vitamin D, Chicken, dark meat, lean only, drumstick, braised, non-enhanced (National) - 14B-06-01-VitD",23
7006,"Vitamin E, Chicken, dark meat, lean only, drumstick, braised, non-enhanced (National) - 14B-06-01-VitE",26
7007,"Proximates, Chicken, dark meat, lean only, drumstick, braised, non-enhanced (National) - 14B-06-01-prox",136
7008,"Chicken, dark meat, lean only, drumstick, braised, non-enhanced (CO1,CT1,IN1) - 14B-06-03",273
7009,"Thiamin, Chicken, dark meat, lean only, drumstick, braised, non-enhanced (CO1,CT1,IN1) - 14B-06-03-B1",158
7010,"Vitamin B12, Chicken, dark meat, lean only, drumstick, braised, non-enhanced (CO1,CT1,IN1) - 14B-06-03-B12",274
7011,"Riboflavin, Chicken, dark meat, lean only, drumstick, braised, non-enhanced (CO1,CT1,IN1) - 14B-06-03-B2",123
7012,"Niacin, Chicken, dark meat, lean only, drumstick, braised, non-enhanced (CO1,CT1,IN1) - 14B-06-03-B3",125
7013,"Vitamin B6, Chicken, dark meat, lean only, drumstick, braised, non-enhanced (CO1,CT1,IN1) - 14B-06-03-B6",259
7014,"Cholesterol-WT, Chicken, dark meat, lean only, drumstick, braised, non-enhanced (CO1,CT1,IN1) - 14B-06-03-Choles",269
7015,"Proximates, Chicken, dark meat, lean only, drumstick, braised, non-enhanced (CO1,CT1,IN1) - 14B-06-03-prox",282
7016,"Cholesterol-Cov, Chicken, dark meat, lean only, drumstick, braised, non-enhanced (CO1,CT1,IN1) - 14B-06-03-cov",118
7017,"Cholesterol,  Chicken, dark meat, lean only, drumstick, braised, non-enhanced (CO1,CT1,IN1) - 14B-06-03-chTTU",136
7018,"FA, Chicken, dark meat, lean only, drumstick, braised, non-enhanced (CO1,CT1,IN1) - 14B-06-03-FattyAcids",18
7019,"Minerals, Chicken, dark meat, lean only, drumstick, braised, non-enhanced (CO1,CT1,IN1) - 14B-06-03-Min",271
7020,"Selenium, Chicken, dark meat, lean only, drumstick, braised, non-enhanced (CO1,CT1,IN1) - 14B-06-03-Se",217
7021,"Fat, Chicken, dark meat, lean only, drumstick, braised, non-enhanced (CO1,CT1,IN1) - 14B-06-03-TotalFat",204
7022,"Chicken, dark meat, lean only, thigh, raw, non-enhanced (National) - 14B-07-01",265
7023,"Meaures & comp, raw, rep 3, Chicken, thigh, non-enhanced (AL1)",175
7024,"Meaures & comp, raw, rep 5, Chicken, thigh, non-enhanced (NY1)",131
7025,"Meaures & comp, raw, rep 1, Chicken, thigh, non-enhanced (NY1)",21
7026,"Meaures & comp, raw, rep 4, Chicken, thigh, non-enhanced (MO1)",269
7027,"Meaures & comp, raw, rep 5, Chicken, thigh, non-enhanced (FL1)",289
7028,"Meaures & comp, raw, rep 1, Chicken, thigh, non-enhanced (MO1)",282
7029,"Meaures & comp, raw, rep 5, Chicken, thigh, non-enhanced (CT1)",175
7030,"Meaures & comp, raw, rep 1, Chicken, thigh, non-enhanced (CT1)",53
7031,"Meaures & comp, raw, rep 5, Chicken, thigh, non-enhanced (CO1)",296
7032,"Meaures & comp, raw, rep 3, Chicken, thigh, non-enhanced (CA2)",114
7033,"Meaures & comp, raw, rep 2, Chicken, thigh, non-enhanced (CO1)",126
7034,"Meaures & comp, raw, rep 1, Chicken, thigh, non-enhanced (CA1)",123
7035,"Meaures & comp, raw, rep 5, Chicken, thigh, non-enhanced (CA1)",212
7036,"Meaures & comp, raw, rep 2, Chicken, thigh, non-enhanced (NY1)",177
7037,"Meaures & comp, raw, rep 5, Chicken, thigh, non-enhanced (MO1)",178
7038,"Meaures & comp, raw, rep 3, Chicken, thigh, non-enhanced (NC1)",257
7039,"Meaures & comp, raw, rep 1, Chicken, thigh, non-enhanced (FL1)",106
7040,"Meaures & comp, raw, rep 2, Chicken, thigh, non-enhanced (CT1)",288
7041,"Meaures & comp, raw, rep 3, Chicken, thigh, non-enhanced (CO1)",42
7042,"Meaures & comp, raw, rep 4, Chicken, thigh, non-enhanced (CA2)",210
7043,"Meaures & comp, raw, rep 2, Chicken, thigh, non-enhanced (CA1)",141
7044,"Meaures & comp, raw, rep 1, Chicken, thigh, non-enhanced (AL1)",38
7045,"Meaures & comp, raw, rep 4, Chicken, thigh, non-enhanced (AL1)",287
7046,"Meaures & comp, raw, rep 4, Chicken, thigh, non-enhanced (NC1)",26
7047,"Meaures & comp, raw, rep 3, Chicken, thigh, non-enhanced (NY1)",92
7048,"Meaures & comp, raw, rep 1, Chicken, thigh, non-enhanced (NC1)",1
7049,"Meaures & comp, raw, rep 2, Chicken, thigh, non-enhanced (MO1)",185
7050,"Meaures & comp, raw, rep 2, Chicken, thigh, non-enhanced (FL1)",9
7051,"Meaures & comp, raw, rep 3, Chicken, thigh, non-enhanced (CT1)",189
7052,"Meaures & comp, raw, rep 5, Chicken, thigh, non-enhanced (CA2)",164
7053,"Meaures & comp, raw, rep 3, Chicken, thigh, non-enhanced (CA1)",73
7054,"Meaures & comp, raw, rep 1, Chicken, thigh, non-enhanced (CA2)",291
7055,"Meaures & comp, raw, rep 2, Chicken, thigh, non-enhanced (AL1)",32
7056,"Meaures & comp, raw, rep 5, Chicken, thigh, non-enhanced (AL1)",133
7057,"Meaures & comp, raw, rep 5, Chicken, thigh, non-enhanced (NC1)",231
7058,"Meaures & comp, raw, rep 4, Chicken, thigh, non-enhanced (NY1)",179
7059,"Meaures & comp, raw, rep 3, Chicken, thigh, non-enhanced (MO1)",204
7060,"Meaures & comp, raw, rep 2, Chicken, thigh, non-enhanced (NC1)",69
7061,"Meaures & comp, raw, rep 4, Chicken, thigh, non-enhanced (FL1)",112
7062,"Meaures & comp, raw, rep 4, Chicken, thigh, non-enhanced (CT1)",4
7063,"Meaures & comp, raw, rep 3, Chicken, thigh, non-enhanced (FL1)",169
7064,"Meaures & comp, raw, rep 4, Chicken, thigh, non-enhanced (CO1)",186
7065,"Meaures & comp, raw, rep 2, Chicken, thigh, non-enhanced (CA2)",118
7066,"Meaures & comp, raw, rep 1, Chicken, thigh, non-enhanced (CO1)",196
7067,"Meaures & comp, raw, rep 4, Chicken, thigh, non-enhanced (CA1)",3
7068,"Proximates, Chicken, dark meat, lean only, thigh, raw, non-enhanced (National) - 14B-07-01-prox",268
7069,"Pantothenic acid, Chicken, dark meat, lean only, thigh, raw, non-enhanced (National) - 14B-07-01-B5",241
7070,"Carotenoids, Chicken, dark meat, lean only, thigh, raw, non-enhanced (National) - 14B-07-01-Carot",154
7071,"Choline, Chicken, dark meat, lean only, thigh, raw, non-enhanced (National) - 14B-07-01-Choline",212
7072,"Retinol, Chicken, dark meat, lean only, thigh, raw, non-enhanced (National) - 14B-07-01-Retinol",239
7073,"Fat, Chicken, dark meat, lean only, thigh, raw, non-enhanced (National) - 14B-07-01-TotalFat",150
7074,"Vitamin D, Chicken, dark meat, lean only, thigh, raw, non-enhanced (National) - 14B-07-01-VitD",219
7075,"Vitamin E, Chicken, dark meat, lean only, thigh, raw, non-enhanced (National) - 14B-07-01-VitE",88
7076,"Chicken, dark meat, lean only, thigh, raw, non-enhanced (CO1,CT1) - 14B-07-03",173
7077,"Niacin, Chicken, dark meat, lean only, thigh, raw, non-enhanced (CO1,CT1) - 14B-07-03-B3",298
7078,"Vitamin B6, Chicken, dark meat, lean only, thigh, raw, non-enhanced (CO1,CT1) - 14B-07-03-B6",266
7079,"Cholesterol-WT, Chicken, dark meat, lean only, thigh, raw, non-enhanced (CO1,CT1) - 14B-07-03-Choles",230
